year,batter,name,signal,luck_score,april_woba,april_xwoba,outcome_woba,woba_change,outcome,correct,april_pa,outcome_pa
2023,683734,Andrew Vaughn,NEUTRAL,0.002,0.34959349593495936,0.3503766477488447,0.3208041958041958,-0.028789300130763584,DECLINED,False,123,286
2023,575929,Willson Contreras,NEUTRAL,0.0014,0.3471153846153846,0.3678703153137357,0.35590551181102364,0.008790127195639041,FLAT,False,104,254
2023,521692,Salvador Perez,NEUTRAL,0.001,0.32546296296296295,0.330500198297111,0.3026315789473684,-0.022831384015594536,DECLINED,False,108,285
2023,668930,Brice Turang,NEUTRAL,0.001,0.25679012345679014,0.24601111795112782,0.2791666666666667,0.02237654320987653,IMPROVED,False,81,192
2023,678246,Miguel Vargas,NEUTRAL,0.001,0.33049999999999996,0.3452942218406194,0.296078431372549,-0.03442156862745094,DECLINED,False,100,204
2023,571448,Nolan Arenado,NEUTRAL,0.0008,0.27314049586776856,0.26682845189286114,0.39792332268370606,0.1247828268159375,IMPROVED,False,121,313
2023,453568,Charlie Blackmon,NEUTRAL,0.0001,0.3551282051282051,0.35339734164281505,0.3292,-0.025928205128205095,DECLINED,False,117,125
2023,641857,Ryan McMahon,NEUTRAL,-0.0001,0.3178571428571429,0.3570676666601769,0.37492012779552714,0.05706298493838424,IMPROVED,False,112,313
2023,666971,Lourdes Gurriel Jr.,NEUTRAL,-0.0001,0.3138095238095238,0.3177407435978362,0.3296819787985866,0.015872454989062756,IMPROVED,False,105,283
2023,686894,Joey Wiemer,NEUTRAL,-0.0017,0.29894736842105263,0.29306311021633386,0.3044,0.005452631578947376,FLAT,False,95,250
2023,807799,Masataka Yoshida,NEUTRAL,-0.0025,0.3911764705882353,0.3682538733898294,0.38181818181818183,-0.009358288770053458,FLAT,False,102,297
2023,664040,Brandon Lowe,NEUTRAL,-0.0028,0.3747474747474748,0.36097834846655497,0.3188888888888889,-0.055858585858585885,DECLINED,False,99,180
2023,624424,Michael Conforto,NEUTRAL,-0.0035,0.3203296703296703,0.31932322150882825,0.3333962264150943,0.013066556085424008,FLAT,False,91,265
2023,665161,Jeremy Peña,NEUTRAL,-0.0043,0.33811475409836067,0.3135387175724977,0.2913732394366197,-0.04674151466174098,DECLINED,False,122,284
2023,502110,J.D. Martinez,NEUTRAL,-0.0051,0.3651515151515151,0.3759807997631796,0.3700374531835206,0.004885938032005488,FLAT,False,99,267
2023,658668,Edward Olivares,NEUTRAL,-0.0052,0.3644444444444444,0.3829735168170112,0.3035326086956522,-0.06091183574879222,DECLINED,False,90,184
2023,641584,Jake Fraley,NEUTRAL,-0.0057,0.3241758241758242,0.3031977753361124,0.37695652173913047,0.05278069756330628,IMPROVED,False,91,230
2023,600869,Jeimer Candelario,NEUTRAL,-0.0059,0.3091666666666667,0.2998136825465874,0.3879598662207358,0.0787931995540691,IMPROVED,False,120,299
2023,665923,Esteury Ruiz,NEUTRAL,-0.0059,0.29713114754098363,0.2999861554439958,0.30080971659919026,0.0036785690582066266,FLAT,False,122,247
2023,664761,Alec Bohm,NEUTRAL,-0.0061,0.33403361344537813,0.3281864362771415,0.3482954545454546,0.014261841100076444,FLAT,False,119,264
2023,641487,J.P. Crawford,NEUTRAL,-0.007,0.3422330097087379,0.3447699710691566,0.361875,0.019641990291262124,IMPROVED,False,103,320
2023,642086,Dominic Smith,NEUTRAL,-0.007,0.2816037735849057,0.260214408563135,0.3194078947368421,0.03780412115193643,IMPROVED,False,106,304
2023,592273,Brandon Drury,NEUTRAL,-0.0075,0.31323529411764706,0.30564636746820256,0.37365853658536585,0.060423242467718796,IMPROVED,False,102,205
2023,668804,Bryan Reynolds,NEUTRAL,-0.0075,0.38491379310344825,0.4025197690552296,0.3151079136690647,-0.06980587943438354,DECLINED,False,116,278
2023,527038,Wilmer Flores,NEUTRAL,-0.0091,0.34382716049382717,0.3135117195616308,0.3991978609625669,0.05537070046873971,IMPROVED,False,81,187
2023,642133,Rowdy Tellez,NEUTRAL,-0.0099,0.365,0.32930575258091055,0.2616402116402117,-0.10335978835978832,DECLINED,False,100,189
2023,682985,Riley Greene,NEUTRAL,-0.0103,0.28706896551724137,0.29454751756194003,0.42994505494505497,0.1428760894278136,IMPROVED,False,116,182
2023,650391,Eloy Jiménez,NEUTRAL,-0.0122,0.3090909090909091,0.28871320562770564,0.370952380952381,0.061861471861471895,IMPROVED,False,88,210
2023,607208,Trea Turner,NEUTRAL,-0.0124,0.29083969465648857,0.2724693885587245,0.31231454005934717,0.0214748454028586,IMPROVED,False,131,337
2023,608841,Joey Meneses,NEUTRAL,-0.0142,0.3084745762711864,0.31619259327092664,0.3346278317152104,0.02615325544402397,IMPROVED,False,118,309
2023,669743,Alex Call,NEUTRAL,-0.0142,0.3323529411764706,0.3210334743449037,0.27900432900432903,-0.05334861217214154,DECLINED,False,102,231
2023,657077,Alex Verdugo,NEUTRAL,-0.0146,0.37906976744186044,0.3770909282833424,0.32351916376306616,-0.055550603678794275,DECLINED,False,129,287
2023,642715,Willy Adames,NEUTRAL,-0.0168,0.34545454545454546,0.32795873469429626,0.2851851851851852,-0.06026936026936025,DECLINED,False,121,297
2023,666969,Adolis García,NEUTRAL,-0.0169,0.36694915254237287,0.35163003919176666,0.3692073170731707,0.002258164530797857,FLAT,False,118,328
2023,670541,Yordan Alvarez,NEUTRAL,-0.0187,0.413265306122449,0.3791426133389206,0.4336363636363636,0.020371057513914603,IMPROVED,False,98,165
2023,621550,Patrick Wisdom,NEUTRAL,-0.0188,0.3961165048543689,0.37733138451691356,0.2962068965517241,-0.09990960830264478,DECLINED,False,103,145
2023,656775,Cedric Mullins,NEUTRAL,-0.0191,0.3466101694915254,0.32105965120772945,0.34739884393063586,0.0007886744391104594,FLAT,False,118,173
2023,518934,DJ LeMahieu,NEUTRAL,-0.0192,0.32899999999999996,0.3295080907664461,0.2920152091254753,-0.036984790874524665,DECLINED,False,100,263
2023,663728,Cal Raleigh,NEUTRAL,-0.0196,0.3458762886597938,0.32898368994821947,0.32539999999999997,-0.02047628865979384,DECLINED,False,97,250
2023,669357,Nolan Gorman,NEUTRAL,-0.0196,0.37259615384615385,0.3794621585233463,0.34561068702290076,-0.02698546682325309,DECLINED,False,104,262
2023,661388,William Contreras,NEUTRAL,-0.0209,0.351123595505618,0.3469258379971735,0.36272727272727273,0.011603677221654729,FLAT,False,89,275
2023,677551,Wander Franco,NEUTRAL,-0.0213,0.3983606557377049,0.3682030863292669,0.33399999999999996,-0.06436065573770494,DECLINED,False,122,325
2023,663586,Austin Riley,NEUTRAL,-0.0219,0.347008547008547,0.33146098942189206,0.36642228739002936,0.01941374038148236,IMPROVED,False,117,341
2023,664023,Ian Happ,NEUTRAL,-0.0219,0.3722222222222222,0.38592235573666034,0.3345345345345346,-0.0376876876876876,DECLINED,False,117,333
2023,680977,Brendan Donovan,NEUTRAL,-0.0232,0.3233695652173913,0.28867562941736624,0.3705357142857143,0.047166149068323004,IMPROVED,False,92,280
2023,683011,Anthony Volpe,NEUTRAL,-0.0233,0.3069444444444444,0.2902438799801022,0.2943859649122807,-0.012558479532163713,FLAT,False,108,285
2023,553993,Eugenio Suárez,NEUTRAL,-0.025,0.30578512396694213,0.31100005310247525,0.3164156626506024,0.010630538683660262,FLAT,False,121,332
2023,660670,Ronald Acuña Jr.,SLIGHT_SELL,-0.0268,0.44839999999999997,0.44839193329250016,0.4268465909090909,-0.02155340909090908,DECLINED,True,125,352
2023,519203,Anthony Rizzo,SLIGHT_SELL,-0.0278,0.3684873949579832,0.35229136981772047,0.30385906040268457,-0.06462833455529865,DECLINED,True,119,298
2023,663697,Jonathan India,SLIGHT_SELL,-0.0281,0.3549180327868852,0.3545583492188566,0.32432432432432434,-0.030593708462560876,DECLINED,True,122,333
2023,678662,Ezequiel Tovar,SLIGHT_SELL,-0.0286,0.2631578947368421,0.2355265937281534,0.32879310344827584,0.06563520871143375,IMPROVED,False,95,290
2023,664702,Myles Straw,SLIGHT_SELL,-0.0292,0.3110576923076923,0.29583272549019607,0.2646428571428571,-0.04641483516483519,DECLINED,True,104,280
2023,682928,CJ Abrams,SLIGHT_SELL,-0.0297,0.3252525252525253,0.2704567531119761,0.32711267605633804,0.0018601508038127434,FLAT,False,99,284
2023,643217,Andrew Benintendi,SLIGHT_SELL,-0.0301,0.30144230769230773,0.2793206064761737,0.3334935897435897,0.03205128205128199,IMPROVED,False,104,312
2023,673962,Josh Jung,SLIGHT_SELL,-0.0305,0.3541666666666667,0.3409581417264918,0.35347432024169184,-0.0006923464249748434,FLAT,False,108,331
2023,665926,Andrés Giménez,SLIGHT_SELL,-0.0311,0.340625,0.3005085604588394,0.2971666666666667,-0.04345833333333332,DECLINED,True,112,300
2023,593428,Xander Bogaerts,SLIGHT_SELL,-0.0318,0.3968,0.3492612635981461,0.30663430420711973,-0.09016569579288025,DECLINED,True,125,309
2023,663538,Nico Hoerner,SLIGHT_SELL,-0.0322,0.37539062500000003,0.3476740533586003,0.32120743034055727,-0.05418319465944277,DECLINED,True,128,323
2023,605119,Brian Anderson,SLIGHT_SELL,-0.0332,0.340625,0.3367026626054091,0.2990990990990991,-0.041525900900900914,DECLINED,True,112,222
2023,621439,Byron Buxton,SLIGHT_SELL,-0.0333,0.37037037037037035,0.329150006665369,0.2948936170212766,-0.07547675334909376,DECLINED,True,108,235
2023,643446,Jeff McNeil,SLIGHT_SELL,-0.0337,0.3831858407079646,0.32755219600340135,0.2826923076923077,-0.10049353301565689,DECLINED,True,113,312
2023,669242,Tommy Edman,SLIGHT_SELL,-0.0348,0.3642857142857143,0.3061946570175439,0.29449760765550237,-0.06978810663021195,DECLINED,True,98,209
2023,650559,Bryan De La Cruz,SLIGHT_SELL,-0.035,0.29438775510204085,0.2953910637028564,0.3424012158054711,0.048013460703430266,IMPROVED,False,98,329
2023,668715,Spencer Steer,SLIGHT_SELL,-0.0353,0.33653846153846156,0.30621087670112684,0.3675675675675676,0.031029106029106024,IMPROVED,False,104,333
2023,621566,Matt Olson,SLIGHT_SELL,-0.0358,0.39590163934426226,0.36119980408577,0.4056851311953353,0.009783491851073023,FLAT,False,122,343
2023,678225,Ji Hwan Bae,SLIGHT_SELL,-0.037,0.30919540229885056,0.26721285246932996,0.27269736842105263,-0.03649803387779793,DECLINED,True,87,152
2023,669261,Jack Suwinski,SLIGHT_SELL,-0.0377,0.4147058823529412,0.4269776426023319,0.35,-0.06470588235294122,DECLINED,True,85,253
2023,592663,J.T. Realmuto,SLIGHT_SELL,-0.038,0.3377450980392157,0.3166002389201228,0.33685185185185185,-0.0008932461873638609,FLAT,False,102,270
2023,641820,Trey Mancini,SLIGHT_SELL,-0.038,0.3056122448979592,0.2831972326193696,0.2715568862275449,-0.03405535867041426,DECLINED,True,98,167
2023,595879,Javier Báez,SLIGHT_SELL,-0.0385,0.2924242424242424,0.2533274455782313,0.28034591194968556,-0.012078330474556864,FLAT,False,99,318
2023,571771,Enrique Hernández,SLIGHT_SELL,-0.0391,0.3218181818181818,0.27299535739886743,0.2518018018018018,-0.07001638001638,DECLINED,True,110,222
2023,607043,Brandon Nimmo,SLIGHT_SELL,-0.0395,0.4017241379310345,0.39342787140689955,0.33005698005698003,-0.07166715787405448,DECLINED,True,116,351
2023,667670,Brent Rooker,SLIGHT_SELL,-0.0395,0.5011627906976744,0.4559454659905847,0.300597609561753,-0.20056518113592142,DECLINED,True,86,251
2023,621020,Dansby Swanson,SLIGHT_SELL,-0.0399,0.3533613445378151,0.3576833644985446,0.3402439024390244,-0.013117442098790677,FLAT,False,119,287
2023,570482,Gio Urshela,SELL_HIGH,-0.0402,0.3,0.2662914832667407,0.334375,0.03437499999999999,IMPROVED,False,100,128
2023,670623,Isaac Paredes,SELL_HIGH,-0.0419,0.34805825242718447,0.29263624863182913,0.3962890625,0.048230810072815544,IMPROVED,False,103,256
2023,641355,Cody Bellinger,SELL_HIGH,-0.0427,0.43380952380952376,0.35159234042362886,0.3762910798122066,-0.05751844399731715,DECLINED,True,105,213
2023,543257,Robbie Grossman,SELL_HIGH,-0.044,0.3373563218390805,0.2969154955723606,0.291,-0.046356321839080505,DECLINED,True,87,200
2023,518735,Yasmani Grandal,SELL_HIGH,-0.0448,0.34408602150537637,0.2875415322956424,0.3066350710900474,-0.037450950415328976,DECLINED,True,93,211
2023,643289,Mauricio Dubón,SELL_HIGH,-0.0453,0.3495049504950495,0.32320435749117477,0.290234375,-0.05927057549504949,DECLINED,True,101,256
2023,592669,Hunter Renfroe,SELL_HIGH,-0.0457,0.36625,0.2979791352027282,0.3315972222222222,-0.03465277777777781,DECLINED,True,120,288
2023,669720,Austin Hays,SELL_HIGH,-0.0458,0.4024509803921568,0.38126785969304455,0.32043795620437954,-0.08201302418777728,DECLINED,True,102,274
2023,668227,Randy Arozarena,SELL_HIGH,-0.0459,0.4176,0.40642645492007623,0.32961783439490444,-0.08798216560509559,DECLINED,True,125,314
2023,543760,Marcus Semien,SELL_HIGH,-0.0463,0.3705426356589147,0.30462048100703565,0.3532697547683924,-0.017272880890522313,DECLINED,True,129,367
2023,545361,Mike Trout,SELL_HIGH,-0.0474,0.42459677419354835,0.4025882141432927,0.35340425531914893,-0.07119251887439942,DECLINED,True,124,235
2023,643265,Garrett Cooper,SELL_HIGH,-0.0487,0.32244897959183677,0.28674694541342033,0.31792035398230084,-0.00452862560953593,FLAT,False,98,226
2023,663886,Tyler Stephenson,SELL_HIGH,-0.0499,0.3333333333333333,0.32883616508754404,0.32,-0.013333333333333308,FLAT,False,111,270
2023,623912,Harold Ramírez,SELL_HIGH,-0.0502,0.4296296296296296,0.3607876868634886,0.32083333333333336,-0.10879629629629622,DECLINED,True,81,204
2023,467793,Carlos Santana,SELL_HIGH,-0.0508,0.3540178571428571,0.3334579524686244,0.3185185185185185,-0.03549933862433863,DECLINED,True,112,297
2023,592178,Kris Bryant,SELL_HIGH,-0.0515,0.36486486486486486,0.322675144963145,0.3149390243902439,-0.04992584047462095,DECLINED,True,111,164
2023,656582,Connor Joe,SELL_HIGH,-0.0536,0.40913978494623654,0.3720498852958435,0.2980582524271845,-0.11108153251905206,DECLINED,True,93,206
2023,672284,Jarred Kelenic,SELL_HIGH,-0.0542,0.4212871287128713,0.4091758295805032,0.30517241379310345,-0.11611471491976783,DECLINED,True,101,261
2023,605204,J.D. Davis,SELL_HIGH,-0.0574,0.374468085106383,0.3301340054780375,0.3263888888888889,-0.048079196217494125,DECLINED,True,94,288
2023,663837,Matt Vierling,SELL_HIGH,-0.0581,0.33749999999999997,0.31566645577528535,0.3301310043668122,-0.007368995633187769,FLAT,False,88,229
2023,572191,Michael A. Taylor,SELL_HIGH,-0.0596,0.31881720430107524,0.28090677615582277,0.2904494382022472,-0.028367766098828018,DECLINED,True,93,178
2023,668942,Josh Rojas,SELL_HIGH,-0.0604,0.3333333333333333,0.30246698563074353,0.24208333333333334,-0.09124999999999997,DECLINED,True,96,120
2023,666801,Rodolfo Castro,SELL_HIGH,-0.0636,0.37880434782608696,0.34458530938842497,0.26541353383458643,-0.11339081399150053,DECLINED,True,92,133
2023,593160,Whit Merrifield,SELL_HIGH,-0.0648,0.3594117647058824,0.3169041369532429,0.35305466237942124,-0.006357102326461139,FLAT,False,85,311
2023,676116,Ryan Noda,SELL_HIGH,-0.0652,0.3811764705882353,0.35362980968623325,0.3509765625,-0.030199908088235305,DECLINED,True,85,256
2023,602104,Ramón Urías,SELL_HIGH,-0.0669,0.3738095238095238,0.317451579144097,0.2991935483870968,-0.07461597542242704,DECLINED,True,84,186
2023,682998,Corbin Carroll,SELL_HIGH,-0.0673,0.39999999999999997,0.3373578369365167,0.38569131832797426,-0.014308681672025703,FLAT,False,107,311
2023,670770,TJ Friedl,SELL_HIGH,-0.0674,0.33867924528301885,0.2887137223942209,0.35270833333333335,0.014029088050314498,FLAT,False,106,240
2023,592206,Nick Castellanos,SELL_HIGH,-0.0686,0.3950819672131148,0.35481489573437536,0.3200626959247649,-0.0750192712883499,DECLINED,True,122,319
2023,622761,Jorge Mateo,SELL_HIGH,-0.0718,0.44107142857142856,0.39068801708652034,0.1971502590673575,-0.24392116950407106,DECLINED,True,84,193
2023,666139,Josh Lowe,SELL_HIGH,-0.0736,0.4367469879518072,0.37307559053294603,0.31479166666666664,-0.12195532128514058,DECLINED,True,83,240
2023,573262,Mike Yastrzemski,SELL_HIGH,-0.0749,0.375,0.3194842557435145,0.3005464480874317,-0.0744535519125683,DECLINED,True,102,183
2023,681082,Bryson Stott,SELL_HIGH,-0.077,0.344921875,0.2948121624446522,0.3434121621621622,-0.0015097128378377955,FLAT,False,128,296
2023,657041,Lane Thomas,SELL_HIGH,-0.0794,0.305607476635514,0.2535891028037383,0.37758620689655176,0.07197873026103774,IMPROVED,False,107,348
2023,553869,Elias Díaz,SELL_HIGH,-0.0804,0.3815217391304348,0.3251939277864992,0.31893939393939397,-0.06258234519104083,DECLINED,True,92,264
2023,650333,Luis Arraez,SELL_HIGH,-0.0835,0.45245098039215687,0.3887008020498021,0.3815548780487805,-0.07089610234337634,DECLINED,True,102,328
2023,681546,James Outman,SELL_HIGH,-0.0839,0.41743119266055045,0.366016895214995,0.3044,-0.11303119266055045,DECLINED,True,109,250
2023,656305,Matt Chapman,SELL_HIGH,-0.0937,0.4837719298245614,0.4807216880364794,0.3169230769230769,-0.1668488529014845,DECLINED,True,114,325
2023,642731,Thairo Estrada,SELL_HIGH,-0.0983,0.4165178571428571,0.33558708045708047,0.3096059113300493,-0.10691194581280783,DECLINED,True,112,203
2023,669016,Brandon Marsh,SELL_HIGH,-0.1316,0.45303030303030306,0.34153550292249407,0.3301204819277109,-0.12290982110259219,DECLINED,True,99,249
2024,592696,Eddie Rosario,BUY_LOW,0.1078,0.1397590361445783,0.22313380285581996,0.27801724137931033,0.13825820523473203,IMPROVED,True,83,232
2024,690993,Colt Keith,BUY_LOW,0.0923,0.20982905982905983,0.30544427943979197,0.37243346007604566,0.16260440024698583,IMPROVED,True,117,263
2024,668227,Randy Arozarena,BUY_LOW,0.0906,0.20661764705882352,0.26479632527078867,0.36870967741935484,0.16209203036053133,IMPROVED,True,136,310
2024,672386,Alejandro Kirk,BUY_LOW,0.0832,0.24195402298850577,0.29492053697451975,0.3022222222222222,0.06026819923371646,IMPROVED,True,87,135
2024,669127,Shea Langeliers,BUY_LOW,0.082,0.27175925925925926,0.34819375057429297,0.325098814229249,0.053339554969989766,IMPROVED,True,108,253
2024,670541,Yordan Alvarez,BUY_LOW,0.079,0.35257352941176473,0.41972810977284647,0.40319488817891375,0.050621358767149016,IMPROVED,True,136,313
2024,596019,Francisco Lindor,BUY_LOW,0.0781,0.28979591836734697,0.3258711533737887,0.3696675900277008,0.0798716716603538,IMPROVED,True,147,361
2024,680977,Brendan Donovan,BUY_LOW,0.0726,0.2962585034013605,0.34512944883429686,0.3390322580645161,0.04277375466315558,IMPROVED,True,147,310
2024,607043,Brandon Nimmo,BUY_LOW,0.0689,0.3304794520547945,0.4112945060127724,0.35107692307692306,0.020597471022128555,IMPROVED,True,146,325
2024,665487,Fernando Tatis Jr.,BUY_LOW,0.0673,0.33255033557046976,0.3989722080899197,0.3808457711442786,0.04829543557380883,IMPROVED,True,149,201
2024,686469,Vinnie Pasquantino,BUY_LOW,0.0651,0.3140151515151515,0.3609966132668601,0.3264150943396226,0.0123999428244711,FLAT,False,132,318
2024,592669,Hunter Renfroe,BUY_LOW,0.0555,0.23969072164948454,0.26582344173515265,0.3685779816513761,0.12888726000189157,IMPROVED,True,97,218
2024,669261,Jack Suwinski,BUY_LOW,0.0542,0.24915254237288134,0.308079602568688,0.2797687861271676,0.03061624375428626,IMPROVED,True,118,173
2024,669004,MJ Melendez,BUY_LOW,0.0532,0.27477064220183484,0.3245634924310516,0.278743961352657,0.003973319150822163,FLAT,False,109,207
2024,621566,Matt Olson,BUY_LOW,0.0498,0.31,0.3660945085997195,0.319478527607362,0.009478527607362008,FLAT,False,140,326
2024,608369,Corey Seager,BUY_LOW,0.0488,0.28818897637795277,0.3446272706022423,0.3850340136054422,0.09684503722748944,IMPROVED,True,127,294
2024,608841,Joey Meneses,BUY_LOW,0.0486,0.2602564102564103,0.29940201367530944,0.29130434782608694,0.031047937569676665,IMPROVED,True,117,207
2024,643217,Andrew Benintendi,BUY_LOW,0.0425,0.2459016393442623,0.2814910103311893,0.2596846846846847,0.013783045340422406,FLAT,False,122,222
2024,547180,Bryce Harper,BUY_LOW,0.0416,0.32637795275590553,0.3534362489161676,0.4049657534246575,0.07858780066875198,IMPROVED,True,127,292
2024,592206,Nick Castellanos,BUY_LOW,0.0407,0.2416058394160584,0.2660768942570109,0.3373456790123457,0.09573983959628729,IMPROVED,True,137,324
2024,672515,Gabriel Moreno,BUY_LOW,0.0404,0.2844339622641509,0.3127933580964966,0.32583732057416265,0.04140335831001174,IMPROVED,True,106,209
2024,593428,Xander Bogaerts,BUY_LOW,0.0402,0.2732876712328767,0.31103847360126086,0.37347826086956526,0.10019058963668853,IMPROVED,True,146,115
2024,663886,Tyler Stephenson,SLIGHT_BUY,0.0392,0.33314606741573033,0.3806488120394374,0.3228395061728395,-0.01030656124289081,FLAT,False,89,243
2024,672580,Maikel Garcia,SLIGHT_BUY,0.039,0.3053956834532374,0.3390139684013806,0.27837423312883436,-0.027021450324403062,DECLINED,False,139,326
2024,592450,Aaron Judge,SLIGHT_BUY,0.0388,0.33881578947368424,0.3589889116149832,0.5338709677419355,0.1950551782682513,IMPROVED,True,152,341
2024,666624,Christopher Morel,SLIGHT_BUY,0.0377,0.2840740740740741,0.3422266130852083,0.3135483870967742,0.029474313022700094,IMPROVED,True,135,310
2024,642133,Rowdy Tellez,SLIGHT_BUY,0.0364,0.25333333333333335,0.311468212067592,0.33051282051282055,0.0771794871794872,IMPROVED,True,105,195
2024,641355,Cody Bellinger,SLIGHT_BUY,0.0361,0.32889908256880734,0.3280888307782157,0.34296875,0.014069667431192645,FLAT,False,109,256
2024,656811,Ryan O'Hearn,SLIGHT_BUY,0.0336,0.4364705882352941,0.48269227821010086,0.34618320610687026,-0.09028738212842385,DECLINED,False,85,262
2024,666971,Lourdes Gurriel Jr.,SLIGHT_BUY,0.0333,0.3125,0.3282235608955216,0.3138698630136986,0.0013698630136986245,FLAT,False,144,292
2024,467793,Carlos Santana,SLIGHT_BUY,0.0328,0.2816239316239316,0.3144280194099792,0.3548611111111111,0.0732371794871795,IMPROVED,True,117,288
2024,683734,Andrew Vaughn,SLIGHT_BUY,0.0322,0.237984496124031,0.26939297204387297,0.32268211920529805,0.08469762308126705,IMPROVED,True,129,302
2024,657041,Lane Thomas,SLIGHT_BUY,0.0321,0.27,0.2826238754613442,0.37389558232931724,0.10389558232931723,IMPROVED,True,110,249
2024,656775,Cedric Mullins,SLIGHT_BUY,0.0316,0.29914529914529914,0.29664832777695593,0.30292792792792794,0.003782628782628805,FLAT,False,117,222
2024,656555,Rhys Hoskins,SLIGHT_BUY,0.031,0.35546875,0.37320157933636167,0.31053811659192826,-0.04493063340807174,DECLINED,False,128,223
2024,668804,Bryan Reynolds,SLIGHT_BUY,0.0302,0.3445578231292517,0.3836483966276873,0.3865325077399381,0.041974684610686375,IMPROVED,True,147,323
2024,664913,Seth Brown,SLIGHT_BUY,0.0295,0.2345,0.2783142139371241,0.31506410256410255,0.08056410256410257,IMPROVED,True,100,156
2024,643446,Jeff McNeil,SLIGHT_BUY,0.0293,0.3064516129032258,0.31988695165283243,0.2902671755725191,-0.016184437330706736,DECLINED,False,124,262
2024,624428,Adam Frazier,SLIGHT_BUY,0.0292,0.28,0.3118215559440559,0.2583333333333333,-0.021666666666666723,DECLINED,False,85,138
2024,666182,Bo Bichette,SLIGHT_BUY,0.0288,0.26666666666666666,0.2684098570073994,0.2725352112676056,0.005868544600938941,FLAT,False,132,213
2024,666158,Gavin Lux,SLIGHT_BUY,0.0279,0.25227272727272726,0.26455451369112815,0.32499999999999996,0.0727272727272727,IMPROVED,True,88,238
2024,656941,Kyle Schwarber,SLIGHT_BUY,0.0275,0.316,0.3444267682530865,0.3982084690553746,0.0822084690553746,IMPROVED,True,150,307
2024,542303,Marcell Ozuna,SLIGHT_BUY,0.0268,0.40588235294117647,0.46254954145338106,0.396996996996997,-0.008885355944179496,FLAT,False,136,333
2024,621466,DJ Stewart,SLIGHT_BUY,0.0268,0.3710843373493976,0.36503381640200633,0.261864406779661,-0.10921993056973661,DECLINED,False,83,118
2024,647304,Josh Naylor,SLIGHT_BUY,0.0268,0.3688888888888889,0.3853484758768128,0.3292517006802721,-0.03963718820861678,DECLINED,False,135,294
2024,543807,George Springer,SLIGHT_BUY,0.0266,0.31142857142857144,0.3271257481524701,0.3331081081081081,0.02167953667953665,IMPROVED,True,140,296
2024,641598,Mitch Garver,SLIGHT_BUY,0.0266,0.25565217391304346,0.26301979184836327,0.2940711462450593,0.038418972332015855,IMPROVED,True,115,253
2024,621493,Taylor Ward,SLIGHT_BUY,0.0262,0.34206896551724136,0.38612738162219395,0.29809523809523814,-0.04397372742200323,DECLINED,False,145,315
2024,665750,Leody Taveras,SLIGHT_BUY,0.0259,0.26891891891891895,0.29850669910460537,0.2886194029850746,0.019700484066155655,IMPROVED,True,111,268
2024,660707,Elehuris Montero,SLIGHT_BUY,0.025,0.25,0.2798781758627338,0.2703947368421053,0.0203947368421053,IMPROVED,True,111,152
2024,671277,Luis García Jr.,SLIGHT_BUY,0.025,0.3055555555555556,0.3493142651031016,0.3267790262172285,0.021223470661672905,IMPROVED,True,99,267
2024,665489,Vladimir Guerrero Jr.,SLIGHT_BUY,0.0244,0.33590604026845633,0.36483546505442666,0.42448377581120944,0.08857773554275311,IMPROVED,True,149,339
2024,650391,Eloy Jiménez,SLIGHT_BUY,0.0243,0.30903614457831324,0.30489381677668487,0.2778409090909091,-0.03119523548740416,DECLINED,False,83,176
2024,663586,Austin Riley,SLIGHT_BUY,0.0239,0.31006944444444445,0.33606622716283857,0.36319702602230486,0.053127581577860405,IMPROVED,True,144,269
2024,671732,Lawrence Butler,SLIGHT_BUY,0.0238,0.3153846153846154,0.36351834603435224,0.3830188679245283,0.0676342525399129,IMPROVED,True,104,159
2024,681082,Bryson Stott,SLIGHT_BUY,0.0237,0.3025,0.3079439114641205,0.3151943462897527,0.01269434628975269,FLAT,False,120,283
2024,682985,Riley Greene,SLIGHT_BUY,0.0229,0.375,0.3923328736095962,0.35752508361204016,-0.017474916387959838,DECLINED,False,146,299
2024,657757,Gavin Sheets,SLIGHT_BUY,0.0228,0.33577586206896554,0.3768486436325907,0.26772908366533865,-0.06804677840362688,DECLINED,False,116,251
2024,605137,Josh Bell,SLIGHT_BUY,0.0226,0.283695652173913,0.272390088636246,0.3285483870967742,0.04485273492286118,IMPROVED,True,138,310
2024,630105,Jake Cronenworth,SLIGHT_BUY,0.0226,0.35215827338129496,0.3870432508508417,0.32547468354430376,-0.026683589836991206,DECLINED,False,139,316
2024,663538,Nico Hoerner,SLIGHT_BUY,0.0225,0.3141304347826087,0.332053488,0.3139871382636656,-0.00014329651894312567,FLAT,False,138,311
2024,669357,Nolan Gorman,SLIGHT_BUY,0.0209,0.273015873015873,0.3134965260473975,0.3065891472868217,0.033573274270948694,IMPROVED,True,126,258
2024,656413,Stuart Fairchild,SLIGHT_BUY,0.0204,0.26296296296296295,0.29788999201694366,0.3363309352517986,0.07336797228883563,IMPROVED,True,81,139
2024,671289,Tyler Freeman,NEUTRAL,0.0199,0.3292452830188679,0.3323155383219779,0.3020576131687243,-0.027187669850143592,DECLINED,False,106,243
2024,592518,Manny Machado,NEUTRAL,0.0179,0.2961832061068702,0.31266469959662163,0.3411666666666667,0.04498346055979646,IMPROVED,False,131,300
