batter,n_bbe,hh_rate,avg_la,career_hh_rate,career_la,hh_delta_2025,la_delta_2025
671277,84,0.38095238095238093,4.464285714285714,0.41333333333333333,4.27,-0.0323809523809524,0.19428571428571484
671286,2,0.5,49.5,0.511,,-0.01100000000000001,
671289,9,0.4444444444444444,3.0,0.37699999999999995,,0.06744444444444447,
671732,88,0.4318181818181818,12.477272727272727,0.4296666666666667,12.64,0.0021515151515151265,-0.16272727272727394
671739,100,0.34,5.82,0.463,4.7,-0.123,1.12
672275,51,0.35294117647058826,17.647058823529413,0.39266666666666666,14.52,-0.039725490196078406,3.1270588235294134
672279,9,0.2222222222222222,10.777777777777779,0.213,,0.009222222222222215,
672284,37,0.3783783783783784,15.054054054054054,0.42833333333333334,,-0.049954954954954944,
672356,63,0.4126984126984127,4.5396825396825395,0.42066666666666663,5.85,-0.007968253968253958,-1.31031746031746
672359,12,0.4166666666666667,17.583333333333332,0.41700000000000004,,-0.00033333333333335213,
672386,75,0.49333333333333335,14.946666666666667,0.43333333333333335,10.69,0.06,4.256666666666668
672515,60,0.45,12.05,0.42066666666666663,8.78,0.029333333333333378,3.2700000000000014
672569,3,0.3333333333333333,17.666666666666668,0.1925,,0.1408333333333333,
672580,86,0.5348837209302325,8.244186046511627,0.46166666666666667,8.3,0.07321705426356584,-0.05581395348837326
672640,90,0.26666666666666666,4.622222222222222,0.38599999999999995,4.33,-0.11933333333333329,0.2922222222222217
672695,98,0.32653061224489793,14.744897959183673,0.25733333333333336,11.64,0.06919727891156457,3.1048979591836723
672724,24,0.3333333333333333,14.166666666666666,0.33649999999999997,,-0.003166666666666651,
672744,20,0.5,20.25,0.43349999999999994,,0.06650000000000006,
672820,79,0.3670886075949367,16.974683544303797,0.41100000000000003,12.4,-0.04391139240506331,4.574683544303797
673237,72,0.3333333333333333,12.819444444444445,0.4453333333333333,9.91,-0.11199999999999999,2.9094444444444445
673357,63,0.3968253968253968,20.38095238095238,0.41533333333333333,13.85,-0.01850793650793653,6.53095238095238
673548,70,0.5285714285714286,19.5,0.48633333333333334,15.3,0.04223809523809524,4.199999999999999
673962,61,0.4098360655737705,10.934426229508198,0.446,15.33,-0.036163934426229505,-4.3955737704918025
674441,3,0.3333333333333333,-4.333333333333333,0.146,,0.18733333333333332,
676059,70,0.4,13.9,0.44666666666666666,,-0.046666666666666634,
676070,41,0.24390243902439024,13.75609756097561,0.3105,,-0.06659756097560976,
676356,19,0.10526315789473684,14.473684210526315,0.258,,-0.15273684210526317,
676391,62,0.1774193548387097,22.06451612903226,0.2333333333333333,15.63,-0.05591397849462362,6.434516129032259
676439,1,1.0,-7.0,0.264,,0.736,
676475,70,0.37142857142857144,13.814285714285715,0.419,13.37,-0.04757142857142854,0.4442857142857157
676572,80,0.4875,7.3,0.4325,,0.05499999999999999,
676609,34,0.17647058823529413,19.352941176470587,0.265,13.32,-0.08852941176470588,6.032941176470587
676694,61,0.3770491803278688,4.065573770491803,0.34600000000000003,8.67,0.031049180327868797,-4.604426229508197
676701,9,0.2222222222222222,18.333333333333332,0.25233333333333335,,-0.030111111111111144,
676801,18,0.16666666666666666,16.333333333333332,0.3363333333333333,,-0.16966666666666666,
676914,7,0.0,20.428571428571427,0.39166666666666666,,-0.39166666666666666,
677008,51,0.49019607843137253,16.50980392156863,0.4666666666666666,,0.02352941176470591,
677347,41,0.5121951219512195,12.75609756097561,0.38799999999999996,,0.12419512195121957,
677587,61,0.2786885245901639,7.967213114754099,0.2533333333333333,5.02,0.02535519125683061,2.947213114754099
677588,32,0.34375,0.5625,0.39166666666666666,,-0.04791666666666666,
677594,88,0.4772727272727273,7.6022727272727275,0.4946666666666667,8.61,-0.017393939393939406,-1.007727272727272
677649,11,0.2727272727272727,3.5454545454545454,0.369,,-0.09627272727272729,
677800,69,0.5072463768115942,22.231884057971016,0.48166666666666663,19.24,0.025579710144927603,2.991884057971017
677950,57,0.43859649122807015,1.8421052631578947,0.42566666666666664,6.22,0.012929824561403513,-4.377894736842105
677951,98,0.4387755102040816,9.96938775510204,0.4746666666666667,14.27,-0.03589115646258506,-4.300612244897959
678225,1,0.0,73.0,0.36833333333333335,,-0.36833333333333335,
678246,80,0.4125,17.75,0.32766666666666666,13.5,0.08483333333333332,4.25
678489,11,0.2727272727272727,19.818181818181817,0.27899999999999997,,-0.006272727272727263,
678554,25,0.36,22.6,0.3133333333333333,,0.04666666666666669,
678662,53,0.4339622641509434,15.79245283018868,0.38300000000000006,16.43,0.05096226415094335,-0.6375471698113202
678877,40,0.5,16.025,0.39,,0.10999999999999999,
678882,77,0.45454545454545453,9.96103896103896,0.365,13.41,0.08954545454545454,-3.4489610389610394
679032,43,0.3953488372093023,3.372093023255814,0.30333333333333334,,0.09201550387596896,
679529,75,0.5066666666666667,22.706666666666667,0.45233333333333325,20.09,0.054333333333333456,2.616666666666667
680118,1,0.0,-6.0,0.3505,,-0.3505,
680474,24,0.375,23.291666666666668,0.3515,,0.02350000000000002,
680574,50,0.48,17.26,0.4155,,0.0645,
680577,21,0.2857142857142857,2.5238095238095237,0.3395,,-0.053785714285714326,
680700,4,0.25,7.5,0.359,,-0.10899999999999999,
680716,1,0.0,-49.0,0.56,,-0.56,
680718,23,0.391304347826087,10.130434782608695,0.4465,,-0.055195652173913035,
680757,107,0.18691588785046728,8.570093457943925,0.206,11.52,-0.019084112149532706,-2.949906542056075
680776,108,0.48148148148148145,11.564814814814815,0.45666666666666667,9.73,0.02481481481481479,1.8348148148148145
680777,61,0.47540983606557374,17.540983606557376,0.3953333333333333,15.83,0.08007650273224043,1.7109836065573756
680779,20,0.2,33.6,0.381,,-0.181,
680911,3,0.0,-4.333333333333333,0.2396666666666667,,-0.2396666666666667,
680977,102,0.43137254901960786,8.911764705882353,0.39699999999999996,9.56,0.0343725490196079,-0.6482352941176472
681082,80,0.225,15.225,0.3183333333333333,11.53,-0.0933333333333333,3.6950000000000003
681146,41,0.2926829268292683,10.731707317073171,0.3423333333333333,,-0.04965040650406505,
681297,10,0.6,20.3,0.44866666666666666,,0.15133333333333332,
681351,55,0.509090909090909,24.345454545454544,0.4663333333333333,22.43,0.042757575757575716,1.9154545454545442
681393,27,0.4074074074074074,14.25925925925926,0.381,,0.02640740740740738,
681460,62,0.3870967741935484,12.790322580645162,0.365,,0.022096774193548385,
681481,80,0.425,23.0,0.45733333333333326,18.29,-0.03233333333333327,4.710000000000001
681508,23,0.21739130434782608,14.304347826086957,0.35600000000000004,,-0.13860869565217396,
681584,6,0.3333333333333333,12.333333333333334,0.37133333333333335,,-0.038000000000000034,
681624,69,0.2898550724637681,19.565217391304348,0.38650000000000007,21.55,-0.09664492753623194,-1.984782608695653
681962,31,0.3548387096774194,11.96774193548387,0.27149999999999996,,0.08333870967741941,
682177,32,0.5,7.0625,0.3990000000000001,,0.10099999999999992,
682622,44,0.3181818181818182,10.727272727272727,0.395,,-0.07681818181818184,
682626,13,0.46153846153846156,24.923076923076923,0.4713333333333333,,-0.009794871794871762,
682641,35,0.37142857142857144,7.285714285714286,0.35233333333333333,,0.01909523809523811,
682657,50,0.36,10.4,0.3075,,0.05249999999999999,
682663,26,0.46153846153846156,13.73076923076923,0.47,,-0.00846153846153841,
682668,56,0.39285714285714285,5.678571428571429,0.405,,-0.012142857142857177,
682729,3,0.0,-10.333333333333334,0.32549999999999996,,-0.32549999999999996,
682829,85,0.4823529411764706,4.211764705882353,0.4526666666666667,5.47,0.02968627450980388,-1.2582352941176467
682848,32,0.46875,14.09375,0.4045,,0.06424999999999997,
682927,12,0.3333333333333333,21.416666666666668,0.369,,-0.03566666666666668,
682928,55,0.43636363636363634,14.6,0.386,14.31,0.05036363636363633,0.28999999999999915
682985,80,0.475,10.35,0.4663333333333333,7.43,0.008666666666666656,2.92
682997,2,0.5,24.5,,,,
682998,92,0.5652173913043478,16.456521739130434,0.43866666666666665,12.17,0.12655072463768113,4.286521739130434
683002,65,0.5692307692307692,9.63076923076923,0.5169999999999999,12.25,0.0522307692307693,-2.6192307692307697
683011,80,0.475,10.3625,0.401,,0.07399999999999995,
683083,23,0.21739130434782608,-7.391304347826087,0.319,,-0.10160869565217392,
683146,35,0.45714285714285713,6.3428571428571425,0.414,9.06,0.04314285714285715,-2.717142857142858
683734,84,0.5119047619047619,13.05952380952381,0.45833333333333337,,0.05357142857142849,
683737,67,0.3880597014925373,15.223880597014926,0.45733333333333326,18.63,-0.06927363184079594,-3.406119402985073
683766,16,0.25,-13.125,0.336,,-0.08600000000000002,
685301,8,0.375,4.0,0.32,,0.05499999999999999,
686217,94,0.2978723404255319,1.8085106382978724,0.235,3.59,0.06287234042553191,-1.7814893617021275
686469,90,0.3888888888888889,22.466666666666665,0.43833333333333335,15.43,-0.04944444444444446,7.036666666666665
686475,3,0.3333333333333333,-22.333333333333332,0.381,,-0.04766666666666669,
686527,1,0.0,50.0,0.4556666666666666,,-0.4556666666666666,
686554,28,0.32142857142857145,-1.5357142857142858,0.3925,,-0.07107142857142856,
686555,30,0.3333333333333333,9.733333333333333,0.389,,-0.0556666666666667,
686611,72,0.4166666666666667,6.041666666666667,0.41700000000000004,,-0.00033333333333335213,
686668,61,0.4426229508196721,14.295081967213115,0.4033333333333334,9.53,0.039289617486338746,4.765081967213115
686676,12,0.25,15.666666666666666,0.359,,-0.10899999999999999,
686681,81,0.2962962962962963,21.209876543209877,0.3646666666666667,17.09,-0.06837037037037041,4.119876543209877
686780,60,0.31666666666666665,15.516666666666667,0.3845,,-0.06783333333333336,
686797,41,0.5121951219512195,10.487804878048781,0.315,,0.19719512195121952,
686948,41,0.6829268292682927,11.707317073170731,0.496,,0.18692682926829274,
687263,31,0.4838709677419355,22.096774193548388,0.419,14.99,0.06487096774193551,7.106774193548388
687363,72,0.2916666666666667,11.583333333333334,0.2965,12.86,-0.004833333333333301,-1.2766666666666655
687401,88,0.32954545454545453,14.25,0.384,13.63,-0.05445454545454548,0.6199999999999992
687597,34,0.5294117647058824,16.61764705882353,0.353,,0.17641176470588238,
687952,45,0.4222222222222222,21.11111111111111,0.4323333333333333,,-0.01011111111111107,
687957,20,0.3,18.05,0.259,,0.04099999999999998,
688363,47,0.3829787234042553,12.446808510638299,0.4415,,-0.05852127659574469,
689414,51,0.23529411764705882,11.098039215686274,0.27699999999999997,,-0.04170588235294115,
690291,13,0.3076923076923077,21.0,0.3635,,-0.05580769230769228,
690924,3,0.6666666666666666,44.333333333333336,0.387,,0.2796666666666666,
690993,52,0.34615384615384615,8.76923076923077,0.395,10.65,-0.04884615384615387,-1.8807692307692303
691016,90,0.4888888888888889,12.21111111111111,0.46399999999999997,,0.024888888888888905,
691023,69,0.4492753623188406,12.623188405797102,0.45199999999999996,9.86,-0.002724637681159381,2.763188405797102
691026,52,0.38461538461538464,14.25,0.3463333333333333,12.12,0.03828205128205131,2.130000000000001
691176,58,0.5,14.913793103448276,0.5066666666666666,,-0.006666666666666599,
691182,25,0.24,20.92,0.2785,,-0.038500000000000034,
691406,88,0.5340909090909091,5.215909090909091,0.4646666666666667,,0.06942424242424239,
691594,40,0.3,10.825,0.33649999999999997,,-0.03649999999999998,
691718,91,0.4175824175824176,17.593406593406595,0.392,20.23,0.025582417582417583,-2.6365934065934056
691728,20,0.3,13.7,0.3,,0.0,
691777,47,0.2553191489361702,12.617021276595745,0.324,,-0.06868085106382982,
691907,4,0.5,17.75,,,,
692225,71,0.43661971830985913,12.464788732394366,0.418,,0.018619718309859146,
693304,1,1.0,23.0,0.3416666666666666,,0.6583333333333334,
693307,55,0.4727272727272727,15.272727272727273,0.4690000000000001,,0.0037272727272726347,
694192,102,0.46078431372549017,8.382352941176471,0.43599999999999994,,0.024784313725490226,
694362,30,0.4,-0.06666666666666667,0.252,,0.14800000000000002,
694374,42,0.42857142857142855,6.595238095238095,0.42100000000000004,,0.007571428571428507,
694384,79,0.24050632911392406,6.30379746835443,0.26666666666666666,6.01,-0.026160337552742607,0.29379746835443044
694671,61,0.4426229508196721,19.688524590163933,0.45899999999999996,17.48,-0.01637704918032784,2.2085245901639325
695238,45,0.37777777777777777,8.822222222222223,0.456,,-0.07822222222222225,
695336,31,0.4838709677419355,13.451612903225806,0.349,,0.13487096774193552,
695578,77,0.5584415584415584,4.12987012987013,0.5415,,0.016941558441558424,
696100,71,0.4507042253521127,18.211267605633804,0.43433333333333335,,0.016370892018779337,
696285,59,0.288135593220339,-7.389830508474576,0.31266666666666665,-4.69,-0.024531073446327656,-2.6998305084745757
700242,69,0.36231884057971014,4.304347826086956,0.40950000000000003,,-0.047181159420289887,
700250,66,0.6060606060606061,10.212121212121213,0.4640000000000001,,0.142060606060606,
700337,32,0.40625,2.40625,0.46299999999999997,,-0.05674999999999997,
700932,67,0.43283582089552236,19.791044776119403,0.419,,0.013835820895522377,
701305,26,0.34615384615384615,11.23076923076923,0.405,,-0.05884615384615388,
701358,50,0.38,5.22,0.408,,-0.02799999999999997,
701538,31,0.4838709677419355,12.483870967741936,0.434,11.32,0.0498709677419355,1.1638709677419357
701762,13,0.38461538461538464,12.23076923076923,0.511,,-0.12638461538461537,
702176,55,0.32727272727272727,3.2,0.304,,0.023272727272727278,
702332,37,0.32432432432432434,10.567567567567568,0.26899999999999996,,0.05532432432432438,
702358,3,0.3333333333333333,-48.333333333333336,0.316,,0.01733333333333331,
702616,59,0.3898305084745763,7.711864406779661,0.42950000000000005,,-0.03966949152542376,
802415,35,0.11428571428571428,5.9714285714285715,0.17300000000000001,,-0.05871428571428573,
805367,22,0.2727272727272727,4.954545454545454,0.361,,-0.08827272727272728,
805779,108,0.26851851851851855,7.407407407407407,0.21850000000000003,6.82,0.05001851851851852,0.5874074074074072
807712,17,0.4117647058823529,15.764705882352942,0.312,,0.09976470588235292,
807713,35,0.22857142857142856,11.885714285714286,0.294,,-0.06542857142857142,
808982,100,0.33,11.44,0.369,8.78,-0.03899999999999998,2.66
810938,39,0.41025641025641024,5.256410256410256,0.405,,0.0052564102564102155,
